,geneID,ctrl,45_lowdata,90_lowdata,180_lowdata,360_lowdata,720_lowdata,1440_lowdata,ctrl,45_highdata,90_highdata,180_highdata,360_highdata,720_highdata,1440_highdata,estm,pred
446,FOXO1,0,0.784666063,0.975570645,0.697057879,1.090215213,1.086447467,1.290538408,0,0.832622382,0.906603763,0.9338802,1.135457239,1.319874633,1.735834422,rejected,0
447,FOXP1,0,0.666202461,0.642353224,0.83576899,0.994212267,0.896359209,1.018624427,0,0.816907322,0.921553737,1.058533868,1.073935619,1.134381562,1.139297638,rejected,0
448,FOXRED1,0,0.869103825,0.854020077,0.907122913,1.034274555,1.134877343,1.336452879,0,0.581273953,0.841571006,0.863312631,0.873345883,1.058849334,1.210038605,rejected,0
449,FRA10AC1,0,0.907405084,0.843444513,0.987657312,1.391697529,1.177354448,1.494408419,0,0.965944482,0.985403608,0.987437141,1.240799065,1.27926137,1.530917715,rejected,0
450,FRAS1,0,0.906023913,0.996954794,1.01369657,1.027551365,1.665823852,1.425571966,0,0.872657953,0.964225302,0.996286909,1.016479055,1.055753521,1.241004093,rejected,0
451,FRAT2,0,0.927382326,0.941921032,0.819842005,1.241500167,1.194215687,1.360035436,0,0.659325025,0.771085139,0.804623644,0.977483571,1.208350531,1.326079737,rejected,0
452,FRRS1,0,0.972693139,1.070896631,1.140261992,1.034314932,1.284240891,1.570115011,0,0.860130635,0.924221013,1.199395001,1.290433121,1.523194892,1.690195499,rejected,0
453,FST,0,0.253276401,1.392704829,1.351289848,1.614703869,1.92869711,2.822235287,0,0.861985038,1.251685414,1.441107828,1.459863364,2.404604071,2.679397176,rejected,0
454,FSTL1,0,1.007363783,0.548903624,1.026399637,1.137397987,0.935855858,1.26770703,0,0.956556603,0.959925114,0.985041248,1.153723793,1.179913442,1.382365649,rejected,0
455,FTH1,0,1.008442196,0.90253562,1.362673883,0.968768819,1.002473379,1.74330355,0,0.819988637,0.863022055,0.867823259,1.030279095,1.035298297,1.101438117,rejected,0
456,FUT1,0,0.915545121,1.287956905,1.134947,1.49126589,2.192854807,3.677150078,0,0.80517677,1.147119188,1.339816957,1.368641366,2.104669904,3.020834349,rejected,0
457,FUT10,0,0.980726753,0.752541371,0.88927089,1.253798098,0.916002894,1.266694716,0,0.617631945,0.96008834,0.991967926,1.001278129,1.023890889,1.088830097,rejected,0
458,FUT3,0,0.83277666,0.960567566,0.968916937,1.66815349,3.719074324,5.411136377,0,0.806710798,0.931147062,1.097222317,1.575684825,1.782531433,3.641770579,rejected,0
459,FUZ,0,0.90400662,0.980090661,1.07571243,1.146021497,1.315303229,1.937037969,0,0.794392449,0.904380233,1.038174528,1.060677184,1.369364791,1.742913746,rejected,0
460,FZD4,0,0.728799078,0.727879512,1.405618581,0.869067789,0.991777204,2.095676792,0,0.695983938,0.740340809,0.760541222,0.810201158,0.920629232,0.940515822,rejected,0
461,FZD5,0,0.557017411,0.854174534,0.906041359,1.014148145,1.096788629,1.237430812,0,0.480440807,0.520259203,0.86386832,0.937346145,1.018888426,1.22656065,rejected,0
462,GALNS,0,0.938484673,1.176517445,0.935513128,0.945891324,1.237954245,1.592588379,0,0.866829547,0.933121307,0.938197492,1.001523789,1.390154453,2.161188793,rejected,0
463,GALNT14,0,0.582922469,0.77772964,0.930963913,1.135854438,1.162052024,1.177893881,0,0.283184546,0.558883381,0.797651698,1.005945533,1.065802928,1.068254919,rejected,0
464,GALNT3,0,0.727834611,0.926156149,1.076939343,1.00434581,1.123369903,1.166433013,0,0.668030859,0.903451297,0.925625607,1.045021807,1.279153781,1.279413969,rejected,0
465,GARS,0,1.022263317,0.993406387,1.040439176,1.41295003,1.68022017,2.458976095,0,0.949046839,0.989361163,1.026850618,1.041603662,1.659772473,2.232646189,rejected,0
466,GAS2L1,0,0.692028352,0.772817299,1.079940561,0.776553866,1.014704944,0.949684047,0,0.587902417,0.715665098,0.772200601,0.805832292,0.828252207,1.033549534,rejected,0
467,GAS2L2,0,0.875770003,0.99108384,1.071211186,1.056164631,1.789326627,3.528006829,0,0.800882201,0.983968404,0.984353133,1.109785128,2.189711195,3.681658281,rejected,0
468,GAS2L3,0,0.444184406,0.74156978,0.879334444,1.075278768,1.069894105,1.117895031,0,0.330465895,0.798307583,0.844452332,0.95494723,1.084955222,1.120965749,rejected,0
469,GBP3,0,0.718718139,0.982582304,1.116783769,0.860560463,1.586041179,1.312604172,0,0.75376059,0.887799502,1.223760837,1.512275431,1.552228195,1.813242684,rejected,0
470,GDA,0,0.586756472,1.161988305,0.929972609,1.214676905,1.186864124,1.162183567,0,0.367934196,0.849971642,0.929852863,1.16325175,1.222601629,1.265075799,rejected,0
471,GDAP1,0,0.596852831,1.059363105,0.962943074,0.920766947,1.008076226,1.064902342,0,0.465577842,0.915290337,0.95889364,0.982398954,1.05083105,1.179516303,rejected,0
472,GDF15,0,0.834454386,0.970338999,1.804917584,2.488135,3.554026624,6.852112625,0,0.749572959,0.803860423,0.942878136,1.307452457,2.593567487,4.196074793,rejected,0
473,GEMIN2,0,0.686272501,0.900108458,0.833406243,0.781146163,0.884189659,0.92809633,0,0.518407107,0.699147699,0.800649285,0.806197821,0.899926028,1.0072527,rejected,0
474,GINS1,0,0.494165602,0.523731296,0.939428502,0.90458308,0.958124179,0.959930539,0,0.250787882,0.463100693,0.821189055,0.969115055,0.981979663,1.078597941,rejected,0
475,GINS2,0,0.422488975,0.407814212,0.717575148,0.856957223,0.994132504,0.912098654,0,0.175604496,0.276226559,0.658498186,0.853096569,0.991076623,1.106000428,rejected,0
476,GJA3,0,0.975549377,0.703877878,1.224056121,0.855336166,1.061593879,1.009913244,0,0.389318467,0.581567746,0.684546061,0.68565654,1.022875134,1.047748215,rejected,0
477,GJB2,0,1.02857517,0.981427275,3.476217032,1.327450526,1.03913703,3.558591591,0,0.87961184,1.071831256,1.096471135,1.099755045,1.172254231,2.42050272,rejected,0
478,GJC1,0,0.717461314,0.81415865,1.092723321,1.053643523,1.297209763,1.37253607,0,0.803687822,1.018331156,1.057941203,1.083168981,1.510362122,1.61488543,rejected,0
479,GLIPR1,0,0.564349781,0.976638306,0.876600166,0.971593971,1.10141193,1.215388,0,0.85019613,1.035715575,1.085266831,1.178527337,1.210905986,1.211832213,rejected,0
480,GLRX,0,0.707692054,0.869264103,1.240602787,0.909987474,1.62797112,1.848079226,0,0.7564397,0.805070295,0.869780254,0.895762202,0.930806867,1.023495768,rejected,0
481,GLTSCR1L,0,0.727270285,0.942028777,1.056783815,1.265680708,1.574841971,1.794958507,0,0.804575055,1.160975715,1.209366285,1.303165964,1.480032645,2.049286109,rejected,0
482,GLYCTK,0,0.36636533,1.079751965,1.09793113,0.867050776,1.029721432,1.428324806,0,0.270076118,0.847005954,0.855235232,0.891653026,1.129641896,1.353457119,rejected,0
483,GMIP,0,0.753802328,0.843966962,1.24299986,1.163168374,1.15145122,1.063865449,0,0.746674617,0.900102903,1.020622236,1.211876537,1.529628576,2.15443831,rejected,0
484,GMNN,0,0.447005427,0.587214775,0.711986058,0.951375054,0.82917964,1.046770423,0,0.290503642,0.293297305,0.566202288,0.871645435,0.890716316,0.992373442,rejected,0
485,GMPPA,0,0.951868855,0.950554549,1.214858519,1.538660131,1.174135306,1.061233701,0,0.838936047,0.910085656,1.171069556,1.333810529,1.364615314,1.412507413,rejected,0
486,GPCPD1,0,0.885663508,1.092665004,1.102716358,1.439529989,1.240554119,1.757555842,0,0.898603417,1.038222422,1.204806002,1.660666058,1.661239045,2.177300797,rejected,0
487,GPR39,0,1.025237624,0.604306383,1.043866559,1.211219702,0.845904908,1.083549459,0,0.896094379,1.051258343,1.095362568,1.21738801,1.234427284,1.426626884,rejected,0
488,GPRC5A,0,0.302577454,0.667896756,1.071593334,1.006341664,1.106216097,1.03726888,0,0.54180865,0.785779244,1.029614253,1.137834913,1.139653053,1.182530233,rejected,0
489,GPRIN1,0,0.475761988,0.642491189,0.759848465,0.859286933,0.924408195,0.721356353,0,0.601383696,0.733672766,0.79718222,0.835201314,0.967778844,0.99298385,rejected,0
490,GPT2,0,1.079136536,0.891075251,1.259854336,1.34975473,2.96721918,3.50499538,0,0.906507566,0.966942407,0.994463775,1.100661174,2.708140242,3.098922434,rejected,0
491,GPX8,0,0.833945148,0.949154724,0.955233359,1.203414899,1.539807041,1.874039235,0,0.848726551,0.915232967,0.938424618,1.087708439,1.650709304,1.973370753,rejected,0
492,GRAMD3,0,0.622511701,0.745069711,0.837728638,0.844652079,1.279796261,1.02111438,0,0.553071412,0.756411027,0.803904483,0.943738981,1.048580822,1.056638279,rejected,0
493,GRB7,0,1.040912216,1.010716656,1.346301056,1.506923656,1.448821564,1.613555637,0,0.663743143,1.024038984,1.377353597,1.504303209,1.662747142,2.126980284,rejected,0
494,GRHL3,0,1.007415352,0.860673719,1.020944871,0.815690041,0.818805555,1.027535692,0,0.517905641,0.700762989,0.78953143,0.841707783,0.877176625,0.982476742,rejected,0
495,GRINA,0,0.987077601,0.977145741,1.160856269,0.993950389,1.112647531,1.601753928,0,0.69329472,0.797269459,0.966598028,1.000270263,1.045916347,1.223726818,rejected,0
496,GRPEL2,0,0.786043762,1.054838764,0.965769211,0.879301375,1.377535018,1.247625254,0,0.562718681,0.951934827,0.994016057,1.011323437,1.117988505,1.258632584,rejected,0
497,GSAP,0,0.848267755,1.031148093,1.013494544,1.294791861,1.902149913,2.487923616,0,0.804934872,1.004864844,1.114914375,1.343303001,1.344984744,2.678205329,rejected,0
498,GSDMD,0,1.022049013,1.163841502,0.957513821,1.223955632,1.127494759,1.519294408,0,0.706622287,0.802178678,0.87890208,1.22901302,1.277438797,2.36776161,rejected,0
499,GSG2,0,0.64450451,0.906335085,0.967241668,0.992017762,0.987126014,1.023304874,0,0.346032123,0.731138403,1.012347253,1.03742561,1.061148625,1.084850244,rejected,0
500,GSTA4,0,0.957827048,0.808278815,0.789403476,1.027744744,1.425610388,1.776823116,0,0.88538042,0.904616802,0.935479087,1.032634099,1.195738066,1.420152673,rejected,0
501,GUCD1,0,0.627007173,0.854163261,0.973012838,1.047903476,1.091472816,1.060102456,0,0.634266201,0.790537957,0.936237781,0.992952889,1.09358019,1.113449561,rejected,0
502,GUK1,0,0.901138276,1.225646306,0.975534333,1.726942995,0.904366042,1.359715355,0,0.922270857,1.058800822,1.112565937,1.200896075,1.219907405,1.32375328,rejected,0
503,H1F0,0,1.035559175,0.990605583,1.135609917,1.141441878,1.486802263,2.183021145,0,1.026260683,1.065173323,1.180772192,1.237099236,1.679382387,2.29946219,rejected,0
504,H2AFX,0,0.665491675,0.605846581,0.85530675,1.120362717,1.062992476,1.051885423,0,0.417536292,0.450987065,0.67651053,0.963133458,1.063405031,1.097483076,rejected,0
505,HAGHL,0,0.882294592,1.183758503,0.876428352,1.153562577,1.050729438,1.90178518,0,0.548429598,0.638785105,0.660902107,0.87491172,0.939649064,1.640479454,rejected,0
506,HAS3,0,1.544399066,0.705764483,0.544284158,0.618695165,1.429183799,1.331479225,0,0.304823225,0.341720851,0.386240663,0.569806321,1.164195886,1.287820626,rejected,0
507,HBEGF,0,0.950314178,1.314668082,1.144822813,1.430007943,3.82492436,4.290583867,0,0.539592931,0.57348385,1.107396338,1.148312875,2.858619406,2.860713167,rejected,0
508,HCFC1,0,0.583680711,0.697932656,0.780964552,0.857455404,1.076742821,1.05910913,0,0.522463531,0.645917172,0.730888875,0.82810709,1.042292334,1.095818965,rejected,0
509,HCN3,0,0.995715457,0.98295485,0.868385189,1.234485017,1.15331018,1.707325375,0,0.857139291,0.858552216,1.211112691,1.339989676,1.543211237,1.656063133,rejected,0
510,HEMK1,0,0.897948449,0.923501211,0.926638767,1.268232926,1.643770678,1.703295695,0,0.755753415,0.83754337,0.860968633,1.22417543,1.914819165,2.032636143,rejected,0
511,HERPUD1,0,1.111990316,1.146436079,1.032180177,1.968692923,2.263811379,3.678275796,0,1.080042917,1.14516228,1.618538103,2.128878858,2.594918582,3.628342375,rejected,0
512,HES1,0,1.106338397,1.209674504,1.59701052,1.30075496,1.088021442,1.457979038,0,0.738265679,1.07400428,1.279732614,1.316199823,1.751769866,1.847055521,rejected,0
513,HES7,0,1.003257986,0.756091138,0.787142539,0.760904087,0.901356932,0.78273346,0,0.348019143,0.390782169,0.43010687,0.46246487,0.64661225,0.74344082,rejected,0
514,HEXIM1,0,0.887364043,0.977723814,0.969362411,0.960999309,1.073858472,1.706730569,0,0.85258662,0.910335118,0.915461701,0.926765174,0.951419938,1.545930614,rejected,0
515,HGS,0,1.001317006,1.322286861,1.015210508,1.21013066,0.900015249,1.244160596,0,0.992210895,1.030101153,1.030281108,1.032557136,1.048439579,1.823140123,rejected,0
516,HIRA,0,0.657827446,0.857201084,0.927641576,0.974155264,0.918448918,0.939049042,0,0.505370182,0.667994454,0.746705631,0.751453424,0.999946232,1.038790806,rejected,0
517,HIST1H2AC,0,1.126536868,0.920774834,0.947707017,1.121177578,3.400425281,3.648219617,0,0.94455352,0.974585043,1.124680041,1.338534183,3.507103523,6.838386063,rejected,0
518,HIST1H2BK,0,1.287014368,1.271344336,1.040437719,0.986221909,1.371530294,3.32909426,0,0.901903451,0.929403194,0.974381449,1.030547105,1.139241248,4.222709688,rejected,0
519,HIST3H2A,0,1.088553824,1.150696734,1.089666745,1.70573197,1.04472279,2.312104557,0,0.669656923,0.925435204,0.989298299,1.018686383,1.193495791,1.570616167,rejected,0
520,HIVEP1,0,0.884541475,1.025027974,0.811090885,1.503492285,1.168328391,1.606573662,0,0.928108455,0.951551921,0.979085686,1.72317405,1.892077311,2.042859794,rejected,0
521,HJURP,0,0.320529066,0.972733289,0.967195694,0.845511951,1.002813423,1.045925862,0,0.286858814,0.885507219,0.940052509,0.942671005,0.97717818,1.089625371,rejected,0
522,HK2,0,0.855065496,1.057232464,0.801668934,0.626925856,0.887692698,1.007867575,0,0.263770774,0.485445246,0.544191328,0.561427318,0.899228339,1.005946977,rejected,0
523,HMGA2,0,0.913498199,1.135679608,1.01072434,1.132213265,0.855749531,1.399722109,0,0.883471607,1.048873342,1.126322643,1.377117323,1.43324581,2.280415635,rejected,0
524,HMGB2,0,0.543923718,0.952641995,0.977874089,1.036489464,1.108067116,1.127401243,0,0.416295012,0.914295037,1.02824396,1.028817228,1.092551325,1.096126192,rejected,0
525,HMGB3,0,0.814861663,1.068791148,1.128994832,1.063354876,1.059422542,0.655461302,0,1.058812617,1.128140473,1.15992297,1.194815325,1.265547901,1.336704751,rejected,0
526,HMGCL,0,0.788454178,1.022448416,1.1973172,0.860740705,2.402937648,2.162709739,0,0.915700982,0.986003166,0.996279779,1.024571624,2.335225188,2.962103658,rejected,0
527,HMGCS1,0,0.381692363,0.655926227,0.843596979,0.92947232,1.027080691,0.859615558,0,0.347649909,0.631152404,0.853375995,0.921768278,0.961066354,0.990502641,rejected,0
528,HMGN3,0,0.76763784,0.796685116,0.822211334,1.365993714,0.891824618,0.993640441,0,0.606953716,0.798979695,0.810381918,1.01084634,1.015135311,1.033102507,rejected,0
529,HMMR,0,0.519086019,0.983448347,0.897531452,0.852315454,0.964355,1.105752012,0,0.480901017,0.857465185,0.878799611,0.89996075,1.05437364,1.173031187,rejected,0
530,HOOK2,0,0.892199353,1.060593475,0.890361963,1.118748447,1.316852713,2.037016337,0,0.798724146,0.813698896,0.873865243,0.95800829,1.069526789,1.353100545,rejected,0
531,HOXA5,0,0.528010405,0.623927105,0.611001366,0.699266324,1.012983951,1.243741893,0,0.463253922,0.548326473,0.65216736,0.698211725,1.003079225,1.276358866,rejected,0
532,HPS1,0,0.912615583,0.920982797,0.899807548,1.100991592,1.011209394,1.339795349,0,0.910654273,0.941396333,0.955686061,0.972907602,0.97490242,1.771780062,rejected,0
533,HPS6,0,0.597523702,0.674083093,0.894975827,0.901373139,0.970626677,0.819114124,0,0.56268355,0.590218724,0.837616236,0.839022071,0.84008418,0.927803994,rejected,0
534,HR,0,0.863725839,0.835740071,1.154076253,0.832275187,1.170872098,1.124786312,0,0.883872818,0.905362458,1.067932242,1.082465209,1.443180305,1.618564984,rejected,0
535,HRCT1,0,0.790855301,0.760921012,1.098690424,1.073246356,0.909895997,1.142597304,0,0.452064701,0.602456499,0.835702485,0.938262358,1.063697112,1.193009103,rejected,0
536,HRH1,0,0.912006896,0.909681789,0.618861888,1.953017076,2.02657716,1.740825027,0,0.890214215,1.085840185,1.667948898,2.138702725,2.701144338,3.319267334,rejected,0
537,HS1BP3,0,0.84485396,0.805302621,1.051274996,1.19976469,1.302321423,1.361613512,0,0.82896396,0.841262533,0.901368288,1.041705379,1.277413589,1.687602413,rejected,0
538,HS6ST1,0,0.551816569,0.900540885,0.958358704,1.011023005,1.204359057,1.090080091,0,0.611519989,0.842275614,0.960076615,0.986707317,1.038358492,1.89474527,rejected,0
539,HSD17B11,0,0.618638715,1.024925496,0.961135855,1.024539169,1.009289178,1.013439561,0,0.806041258,0.905355424,0.909677244,1.128188091,1.155733721,1.389270907,rejected,0
540,HSDL1,0,0.894652504,0.856563992,0.919335641,0.906050016,0.948425933,1.478525612,0,0.84677172,0.854661184,0.917238218,0.963692825,1.163729687,1.577126815,rejected,0
541,HSF1,0,1.324456016,1.175175946,0.926129981,1.030165914,1.100748751,1.468177184,0,0.926991944,0.932368904,0.934131239,0.941630689,1.003371463,1.807626765,rejected,0
542,HSF4,0,1.011090129,0.922875433,0.809820651,1.060347236,1.495792016,2.178136473,0,0.74007778,0.81202895,0.849197374,0.917233361,1.645482989,2.225973242,rejected,0
543,HSP90B1,0,0.68302593,0.989022137,0.998903518,0.869854938,1.080269069,1.253414532,0,0.657920538,0.87752846,0.927370396,0.973560816,1.222820401,1.242694375,rejected,0
544,HSPA12A,0,0.858321291,0.935887314,0.64589787,1.062666079,1.242227344,0.98976965,0,0.863897531,0.966629233,1.227082874,1.341471056,1.516657742,1.800372405,rejected,0
545,HSPA13,0,0.998744502,1.074289048,1.03908325,1.481075984,2.107481305,2.551662206,0,0.911514072,0.924348343,1.075137692,1.356490276,2.447504239,2.929667932,rejected,0
546,HSPA1A,0,0.368907653,0.585380777,0.719884046,0.849134886,0.95646244,1.457049218,0,0.312846005,0.517046968,0.601264149,0.73874045,0.799435317,1.27774502,rejected,0
547,HSPA1B,0,0.44632061,0.552926952,0.703949192,0.950211348,0.885743466,1.302298828,0,0.334853554,0.483100011,0.615175722,0.657760489,0.802789742,1.304864548,rejected,0
548,HSPA5,0,0.635270514,0.688023243,1.004730026,1.045753977,1.657107567,1.408306578,0,0.705974679,0.859984159,0.894582222,0.951316652,1.629803353,1.656695095,rejected,0
549,HSPA8,0,0.551903563,0.876905016,0.738692952,0.812430153,0.900194468,0.971306421,0,0.382690264,0.478011772,0.643689908,0.794148442,0.893008195,1.021007977,rejected,0
550,HSPE1,0,0.46139259,0.475393169,0.797448381,0.990794943,0.999905059,1.024056898,0,0.253840301,0.355592993,0.741507447,0.989301767,1.040660356,1.072643599,rejected,0
551,HSPG2,0,1.185759463,0.911062159,0.945996076,0.860160462,1.014380671,1.626880299,0,0.741038461,0.756769333,0.819905603,0.902080379,0.919354934,1.696937189,rejected,0
552,HYAL2,0,0.714306547,0.941785275,1.015718072,0.877455286,1.106040073,0.894398252,0,0.569038314,0.783298854,0.816567383,0.893966631,0.952251466,1.037357623,rejected,0
553,HYI,0,0.876207062,0.85462759,1.237544518,1.294648922,0.600902688,0.702584995,0,0.786908097,0.897302476,1.155682858,1.314764274,1.428302877,1.457253844,rejected,0
554,ICA1,0,0.72887037,1.197292409,1.014919147,0.909672459,1.80229799,2.304352448,0,0.784469102,0.964224286,0.981296518,1.112482978,1.292613805,1.422787792,rejected,0
555,ICAM1,0,0.839334687,0.923256265,1.043339065,1.168267504,1.463270228,1.650484632,0,0.725590103,0.768633054,1.013252591,1.058374447,1.971871405,2.385322072,rejected,0
556,ICE2,0,0.925993274,1.00004761,0.943825569,1.297230638,1.291905636,1.654928613,0,0.960233984,0.994495474,0.998214978,1.024370408,1.339682138,1.472337716,rejected,0
557,ID1,0,0.663203693,0.723090366,0.826703654,0.803705899,1.035056942,1.81812106,0,0.497848391,0.684830829,0.725809624,0.848713194,1.880824807,2.826973122,rejected,0
558,ID2,0,0.344546893,0.181063982,0.895483891,0.535328258,1.279236088,2.182265472,0,0.271438797,0.476215763,0.80106506,1.550348104,2.660489164,6.642634786,rejected,0
